	id	text	HS	TR	AG
7885	8086	espn green greedy talk tomorrow include hysterical response	0	0	0
7886	8087	courtney r renae bitch guess sister die hysterical much sad shit happen good	0	0	0
7887	8088	best woman protest irrational hysterical bitter spinster long history use shit dismis	0	0	0
7888	8089	atticus gf c fit sexist narrative men true victim woman hysterical	0	0	0
7889	8090	woman crazy hysterical dont see woman cis trans kill people pettiest shit	0	0	0
7890	8091	men get angry passionate firm woman get angry hysterical emotional sophiabush summit week howwerise	0	0	0
7891	8092	marcus gaius gentleman sex po lisanani imagine flap hysterical connect woman towa	0	0	0
7892	8093	wonder woman get told overreact hysterical dude get irrational overreact get away w thats excuse	0	0	0
7893	8094	awful men call black woman word always use woman mean hysterical making	0	0	0
7894	8095	rva k medium weak little men abide woman alive today gop emotional think hysterical	0	0	0
7895	8096	thing many woman hate see dr ’ include often see hysterical stress overreact tat head give n pill	0	0	0
7896	8097	ew jo woman die bc male doctor know nothing woman think hysterical	0	0	0
7897	8098	cobra tate tweet view recently hysterical reply receive feminist woman men beyond	0	0	0
7898	8099	amstechguy really serious guy spews vile thing towards woman play victim hysterical	0	0	0
7899	8100	communism kill probably remind time woman stay home get hysterical lol	0	0	0
7900	8101	n ccriadoperez learn man long woman listen wise kind hysterical egomaniac	0	0	0
7901	8102	carolyn emerick think sale witch hunt style point finger hysterical woman may come sudden	0	0	0
7902	8103	repwilson get apology already sick men claim woman hysterical	0	0	0
7903	8104	hill crazy fuck think woman hysterical driven hormone look mirror fake accent loon	0	0	0
7904	8105	’ push literally make joke cop feel isnt man accidentally brush woman hysterical	0	0	0
7905	8106	please stop label woman hysterical crazy make full rage grief	0	0	0
7906	8107	man hysterical men sure woman keeper logic reason hardly	0	0	0
7907	8108	woman christ men make woman cry complain hysterical irrational female	0	0	0
7908	8109	julia hb isabel oakeshott mean account woman junior position dismiss hysterical	0	0	0
7909	8110	valerie sinna think whole movie gaslighting make woman think theyre hysterical generally deny	0	0	0
7910	8111	mike dp thomasewoods arent aware historically woman havent discredit hysterical	0	0	0
7911	8112	robinson new era woman lib leave like suffer hysterical blindness death knell unite kingdom	0	0	0
7912	8113	bbc laura k bbcnews never ok woman complain see hysterical delusional men	0	0	0
7913	8114	head case rosie ikr course men get take seriously woman treat like hysterical whore sick tire sexism	0	0	0
7914	8115	fill misogyny call woman hysterical heloo movement victim blame shit	0	0	0
7915	8116	hamboskamp get laugh hurting woman church sister christ funny make fun hurt hysterical	0	0	0
7916	8117	response mduanemd hysterical woman suffer serious side effect offensive offer alternative	0	0	0
7917	8118	think woman like capitulates hysterical agenda perhaps think mock	0	0	0
7918	8119	delight woman also know megankatenelson hysterical say mentor young woman student pop peril	0	0	0
7919	8120	feminist stigmatize hysterical woman long time olga care farc gvapeaceweek	0	0	0
7920	8121	mr james ob distressed woman say potus say something liberal jump hysterical conclusion make comment	0	0	0
7921	8122	couldnt drive hysterical woman need help widow shoot victim forever grateful via theadvocatebr	0	0	0
7922	8123	see woman hysterical along door lose victim imagination	0	0	0
7923	8124	fockerrn hysterical watch woman eat chicken	0	0	0
7924	8125	zoe jardiniere men read recently woman hysterical rap dont know	0	0	0
7925	8126	aircond hainaut matter woman lead often disregarded hysterical point basic as bradley shit	0	0	0
7926	8127	woman nerve even speak right beyond hysterical consider whats right around corner	0	0	0
7927	8128	day color woman race claim hysterical year police	0	0	0
7928	8129	ammiron period pregnant first month didnt help diagnostic either everyone though hysterical woman	0	0	0
7929	8130	play regain noise hysterical woman kindred shin yes riot notoriety	0	0	0
7930	8131	retweet mighty buster bro hat woman hysterical tribute yr fail run woman rest break	0	0	0
7931	8132	prezever hysterical billz leave country audacity woman unbelievable	0	0	0
7932	8133	told hysterical —because was— hysterical girl end line need see	0	0	0
7933	8134	girl hysterical laughter bus strong need know could make person laugh much	0	0	0
7934	8135	girl go dentist know ” h e cell phone ” hysterical laughter	0	0	0
7935	8136	girl dont know tryna tell body count hysterical	0	0	0
7936	8137	ever meet taylor would like get hysterical girl away frankly id agree w	0	0	0
7937	8138	drudge report well vet ask left go hysterical like little girl barbie doll factory	0	0	0
7938	8139	stevens farm miaa hysterical pathetic flat lunch crybaby wont let girl beat boy	0	0	0
7939	8140	hysterical witch hunt go hollywood maybe first youll never believe insanely hot year old girl	0	0	0
7940	8141	target movie section gu educate girlfriend star car facial expression hysterical	0	0	0
7941	8142	admit kimojis hysterical use keep girlfriend laugh day work want iphone asap	0	0	0
7942	8143	keith olbermann hysterical idiot someday might realize doubt	0	0	0
7943	8144	lin manuel call daughter today history would hysterical historic may faint earn	0	0	0
7944	8145	ok get su assure feel least bit hysterical ask valid question say response	0	0	0
7945	8146	keith olbermann keith next hysterical girlie rant pretty hilarious might miss	0	0	0
7946	8147	rod boy dilm moynihan hysterical cocktail crook character ratio whack see	0	0	0
7947	8148	heard today uncle woman period go poo l pool well toilet disgust	0	0	0
7948	8149	colly flower r would girls womensuck	0	0	0
7949	8150	femfreq count prison rape men rap woman	0	0	0
7950	8151	faster r sure also get mad guy stair ur as act like dont understand woman uck	0	0	0
7951	8152	rbonhoff official womensuck twitter page	0	0	0
7952	8153	taliban wont retweet pussy	0	0	0
7953	8154	boy go senior week wear condom cuz girl say pill probably lie	0	0	0
7954	8155	rose say people bitch crazy roman	0	0	0
7955	8156	aww youre period try deal period	0	0	0
7956	8157	girl bitch immature guy shoot like womensuck	0	0	0
7957	8158	guy cheat try hanged woman cheat somehow guy fault	0	0	0
7958	8159	would fuck brain	0	0	0
7959	8160	always want head girl tongue ring	0	0	0
7960	8161	look like another girl fuck another relationship gon na learn lady	0	0	0
7961	8162	mood as mother fuckerssmh	0	0	0
7962	8163	fuck oomf well refers woman suck	0	0	0
7963	8164	woman depress either eat go shop men invade another country	0	0	0
7964	8165	look like mom beat ugly stick dad pour cat piss	0	0	0
7965	8166	sexting fuckin hot turn damn self	0	0	0
7966	8167	one give less fuck pitcher intentionally hit man hold bat baseball	0	0	0
7967	8168	see friend gettin new as	0	0	0
7968	8169	girl number sure girl friend facebook oh god thats entirely personal	0	0	0
7969	8170	believe karma never ask girl shes marry boyfriend	0	0	0
7970	8171	makeup point still nobody want	0	0	0
7971	8172	constantly dick brain	0	0	0
7972	8173	cancel dick appointment cause shes sick see bar snap story	0	0	0
7973	8174	long position four care	0	0	0
7974	8175	joke put name can joke p uts lyric can joke put dick pussy pic can	0	0	0
7975	8176	girl tryna slick get password phone	0	0	0
7976	8177	really mean say like bad boy	0	0	0
7977	8178	hate	0	0	0
7978	8179	next time girl piss go buy hair tie leave one floor car	0	0	0
7979	8180	get catch steal lemonade	0	0	0
7980	8181	shes squirter bout life	0	0	0
7981	8182	walk past like never fuck girl game strong	0	0	0
7982	8183	retweet misalisaa fuckboy drunk qas snapchat entertain af	0	0	0
7983	8184	close quit job become prostitute	0	0	0
7984	8185	shes bitch absolutely reason youre wonder ever leave single life	0	0	0
7985	8186	stop try please everyone youre cock please	0	0	0
7986	8187	next time get haircut girl mention freak withhold dick week	0	0	0
7987	8188	there something definitely dont give fuck definitely anything	0	0	0
7988	8189	think something special	0	0	0
7989	8190	say true	0	0	0
7990	8191	regret ask mouth	0	0	0
7991	8192	threesome clown give facial	0	0	0
7992	8193	cougar keep hit fuck youre age range hit dude instead	0	0	0
7993	8194	stop ask many people slept guess good mine	0	0	0
7994	8195	whole life bunch poor decision follow thought show one gon na bite as	0	0	0
7995	8196	watch boy ruin life know misery love company decide ruin	0	0	0
7996	8197	youre try text fuckboy boyfriend wont stop look shoulder	0	0	0
7997	8198	dont trust enough let cheat peace relationship really real	0	0	0
7998	8199	clingy mutha fuck keep tryna touch	0	0	0
7999	8200	put butt without tellin head spin way around cuss	0	0	0
8000	8201	somebody say happy hump day	0	0	0
8001	8202	mind wait scousema start rant	0	0	0
8002	8203	katethewasp dont think weave meet well place tweet although people might actually see tweet	0	0	0
8003	8204	public pool make realize much really fuck hate kid	0	0	0
8004	8205	katethewasp queen bitch hope cause fuck lot follower	0	0	0
8005	8206	judge pussy look like make pussy	0	0	0
8006	8207	must suck hate mother fuckin delight bitch	0	0	0
8007	8208	remember lady whatever youre willing another whore like	0	0	0
8008	8209	national miss day kiss mutha fuckin as	0	0	0
8009	8210	youre give smell test see safe dive face first legs	0	0	0
8010	8211	fuck bitch time really eskimo brother	0	0	0
8011	8212	whichever one gon na end bedroom floor	0	0	0
8012	8213	go sex sex please dont snap pic face swap man cant handle think process	0	0	0
8013	8214	retweet mistay im asshole	0	0	0
8014	8215	people love tell truth hurt like bitch mean act like one	0	0	0
8015	8216	say stick as fill daddy	0	0	0
8016	8217	one night stand ask wan na go brunch	0	0	0
8017	8218	bitch philly jersey always ask wawa yeah bitch get wawa dont eat gas station foh	0	0	0
8018	8219	pretty friend know youre use pic attract people tinder chub	0	0	0
8019	8220	make sunday morning hungover fuck like	0	0	0
8020	8221	bro tip keep name ya fuckin mouth	0	0	0
8021	8222	flirt wealthy parent	0	0	0
8022	8223	as like jeffery dahmer	0	0	0
8023	8224	first time sleep guy day	0	0	0
8024	8225	girl drinkin lemonade get ta disguise get fuck outta town	0	0	0
8025	8226	one give less fuck man walk around wed ring yes already give life	0	0	0
8026	8227	something yall dude fail realize pretty girl shes never lonely	0	0	0
8027	8228	youre drunk tell friend youre gon na text ex	0	0	0
8028	8229	youre twitter beefin brit know whos talkin shit cause cant understand slang	0	0	0
8029	8230	latin doesnt say shit speaks volume	0	0	0
8030	8231	piece shit best least feel bad absolutely	0	0	0
8031	8232	someone sleep try tell personal life	0	0	0
8032	8233	bro tip dont go costco put free sample	0	0	0
8033	8234	spend last day wake complete stranger bed	0	0	0
8034	8235	first time sleep dude big dick cut	0	0	0
8035	8236	youre lurk ex social medium account	0	0	0
8036	8237	sumeshs endi zentarmi idiot go fight know good woman kick cunt as bitch	0	0	0
8037	8238	marino sepass say hate woman call tranny cunt constantly	0	0	0
8038	8239	lyy woman dont cunt	0	0	0
8039	8240	scroobius pip yo martinez notorious mma ufc hmm cunt de mean woman canada england	0	0	0
8040	8241	jfallon see racist homo hat woman hat cunt pick	0	0	0
8041	8242	call woman stuff face fat jamie cunt want fuck girl aloud burn stake loose woman	0	0	0
8042	8243	eshei woman alr hv lot bad names honest bitch slut cunt etc etc trash nothing	0	0	0
8043	8244	close account immature cunt bully woman social medium pathetic seek attention	0	0	0
8044	8245	john paul power call c unt youve call woman twat witch would stop abuse woman online	0	0	0
8045	8246	game toback anyone say lured woman film role lie cocksucker cunt	0	0	0
8046	8247	benji kttunstall actually think woman reclaim cunt past time	0	0	0
8047	8248	cctv shock servo attack pregnant woman via shake head christopher josevski youre fuck vile cunt	0	0	0
8048	8249	oh he cunt use poor woman argument abortion ireland ronan mullen fuck disgust human	0	0	0
8049	8250	redwood traitorous cunt every man woman child uk buffoon	0	0	0
8050	8251	actually believe woman ask raped clothes wear youre absolute shit excuse human cunt	0	0	0
8051	8252	literally woman ever go like choose though youre slimy cunt cat call	0	0	0
8052	8253	hit woman cunt arm broken place	0	0	0
8053	8254	get woman lie crutch wan na tell cunt	0	0	0
8054	8255	think xriot lil miss agitate specifically side cunt direct woman compare	0	0	0
8055	8256	realdonaldtrump johnfkelly remember golden woman year state police call cunt year sacredi think	0	0	0
8056	8257	ray ray nxtdoor woman say cunt equivalent black person say nigger say woe	0	0	0
8057	8258	new glorious ebony woman fun midget tiny cunt daddy luvs	0	0	0
8058	8259	julian assange anna nothing woman hat cunt relive ad little hatred unloving mother	0	0	0
8059	8260	real dolly fox rub cunt panty much pleasure watch perv woman year	0	0	0
8060	8261	nflonfox yes still woman beater cunt	0	0	0
8061	8262	young woman get loud stuff cunt	0	0	0
8062	8263	pivundla man ejaculate inside woman love decent enough marry hope cunt propose	0	0	0
8063	8264	shaggy marlin tell story many time first time heard cunt use woman one blew	0	0	0
8064	8265	angry ofn bloke sort cunt who ld woman fuck someone else say well	0	0	0
8065	8266	remember male jogger push woman busy probably rich lawyer lie low caribbean cunt	0	0	0
8066	8267	love waste year stupid cunt find true love beautiful woman lifes funny sometimes	0	0	0
8067	8268	typical u find nice woman dumb cunt tell u get tip u turn grey	0	0	0
8068	8269	yet another reminder sexism alive well everywhere woman stand automatically bitch cunt	0	0	0
